query_id,query_text,tau_method,rank,cve_id,title,score
13,improper neutralization of CRLF in mail gateway,Hybrid,7,CVE-2017-9767,(no title),0.820891
13,improper neutralization of CRLF in mail gateway,Hybrid,8,CVE-2011-5298,(no title),0.820352
13,improper neutralization of CRLF in mail gateway,Hybrid,9,CVE-2014-9606,(no title),0.820081
13,improper neutralization of CRLF in mail gateway,Hybrid,10,CVE-2007-0373,(no title),0.819568
13,improper neutralization of CRLF in mail gateway,Hybrid,11,CVE-2011-5230,(no title),0.817008
13,improper neutralization of CRLF in mail gateway,Hybrid,12,CVE-2026-40566,FreeScout vulnerable to SSRF via IMAP/SMTP Connection Test Endpoints,0.816331
13,improper neutralization of CRLF in mail gateway,Hybrid,13,CVE-2010-1515,(no title),0.815708
13,improper neutralization of CRLF in mail gateway,Hybrid,14,CVE-2011-5287,(no title),0.813386
13,improper neutralization of CRLF in mail gateway,Hybrid,15,CVE-2025-12030,ACF to REST API <= 3.3.4 - Insecure Direct Object Reference to Authenticated (Contributor+) ACF Field/Option Modification,0.813292
13,improper neutralization of CRLF in mail gateway,Hybrid,16,CVE-2015-8125,(no title),0.813113
13,improper neutralization of CRLF in mail gateway,Hybrid,17,CVE-2013-6229,(no title),0.812791
13,improper neutralization of CRLF in mail gateway,Hybrid,18,CVE-2014-10035,(no title),0.812165
13,improper neutralization of CRLF in mail gateway,Hybrid,19,CVE-2014-1671,(no title),0.812154
13,improper neutralization of CRLF in mail gateway,Hybrid,20,CVE-2026-3360,Tutor LMS <= 3.9.7 - Missing Authorization to Unauthenticated Arbitrary Billing Profile Overwrite via 'order_id' Parameter,0.811925
13,improper neutralization of CRLF in mail gateway,Hybrid,21,CVE-2025-65276,(no title),0.811545
13,improper neutralization of CRLF in mail gateway,Hybrid,22,CVE-2007-4523,(no title),0.811331
13,improper neutralization of CRLF in mail gateway,Hybrid,23,CVE-2010-4280,(no title),0.810751
13,improper neutralization of CRLF in mail gateway,Hybrid,24,CVE-2014-7864,(no title),0.810553
13,improper neutralization of CRLF in mail gateway,Hybrid,25,CVE-2022-35942,loopback-connector-postgresql Vulnerable to Improper Sanitization of `contains` Filter,0.810156
13,improper neutralization of CRLF in mail gateway,Taumode,1,CVE-2007-6548,(no title),0.900072
13,improper neutralization of CRLF in mail gateway,Taumode,2,CVE-2016-10086,(no title),0.896721
13,improper neutralization of CRLF in mail gateway,Taumode,3,CVE-2007-0373,(no title),0.888992
13,improper neutralization of CRLF in mail gateway,Taumode,4,CVE-2017-9767,(no title),0.888359
13,improper neutralization of CRLF in mail gateway,Taumode,5,CVE-2014-9606,(no title),0.887871
13,improper neutralization of CRLF in mail gateway,Taumode,6,CVE-2010-4280,(no title),0.887562
13,improper neutralization of CRLF in mail gateway,Taumode,7,CVE-2011-5230,(no title),0.886133
13,improper neutralization of CRLF in mail gateway,Taumode,8,CVE-2006-5983,(no title),0.885848
13,improper neutralization of CRLF in mail gateway,Taumode,9,CVE-2022-35942,loopback-connector-postgresql Vulnerable to Improper Sanitization of `contains` Filter,0.885811
13,improper neutralization of CRLF in mail gateway,Taumode,10,CVE-2016-1000307,(no title),0.884971
13,improper neutralization of CRLF in mail gateway,Taumode,11,CVE-2005-1291,(no title),0.884720
13,improper neutralization of CRLF in mail gateway,Taumode,12,CVE-2011-5298,(no title),0.884559
13,improper neutralization of CRLF in mail gateway,Taumode,13,CVE-2018-16448,(no title),0.884448
13,improper neutralization of CRLF in mail gateway,Taumode,14,CVE-2014-8577,(no title),0.884283
13,improper neutralization of CRLF in mail gateway,Taumode,15,CVE-2014-10035,(no title),0.884236
13,improper neutralization of CRLF in mail gateway,Taumode,16,CVE-2024-46937,(no title),0.883302
13,improper neutralization of CRLF in mail gateway,Taumode,17,CVE-2026-3532,OpenID Connect / OAuth client - Less critical - Access bypass - SA-CONTRIB-2026-027,0.882226
13,improper neutralization of CRLF in mail gateway,Taumode,18,CVE-2013-6229,(no title),0.882178
13,improper neutralization of CRLF in mail gateway,Taumode,19,CVE-2026-40581,ChurchCRM: Cross-Site Request Forgery (CSRF) in SelectDelete.php Leading to Permanent Data Deletion,0.882171
13,improper neutralization of CRLF in mail gateway,Taumode,20,CVE-2016-0710,(no title),0.882075
13,improper neutralization of CRLF in mail gateway,Taumode,21,CVE-2018-11004,(no title),0.881828
13,improper neutralization of CRLF in mail gateway,Taumode,22,CVE-2015-4600,(no title),0.881669
13,improper neutralization of CRLF in mail gateway,Taumode,23,CVE-2002-0639,(no title),0.881663
13,improper neutralization of CRLF in mail gateway,Taumode,24,CVE-2007-4359,(no title),0.880922
13,improper neutralization of CRLF in mail gateway,Taumode,25,CVE-2013-3578,(no title),0.880369
14,NoSQL injection in user search API,Cosine,1,CVE-2021-35975,(no title),0.880512
14,NoSQL injection in user search API,Cosine,2,CVE-2024-52006,Newline confusion in credential helpers can lead to credential exfiltration in git,0.872288
14,NoSQL injection in user search API,Cosine,3,CVE-2017-8230,(no title),0.867522
14,NoSQL injection in user search API,Cosine,4,CVE-2023-0587,(no title),0.866744
14,NoSQL injection in user search API,Cosine,5,CVE-2025-67091,(no title),0.865794
14,NoSQL injection in user search API,Cosine,6,CVE-2019-1000008,(no title),0.864968
14,NoSQL injection in user search API,Cosine,7,CVE-2022-49269,can: isotp: sanitize CAN ID checks in isotp_bind(),0.864946
14,NoSQL injection in user search API,Cosine,8,CVE-2008-6178,(no title),0.864464
14,NoSQL injection in user search API,Cosine,9,CVE-2006-0448,(no title),0.863015
14,NoSQL injection in user search API,Cosine,10,CVE-2023-43744,(no title),0.862438
14,NoSQL injection in user search API,Cosine,11,CVE-2026-33672,Picomatch: Method Injection in POSIX Character Classes causes incorrect Glob Matching,0.862102
14,NoSQL injection in user search API,Cosine,12,CVE-2009-3974,(no title),0.861212
14,NoSQL injection in user search API,Cosine,13,CVE-2025-40069,drm/msm: Fix obj leak in VM_BIND error path,0.860838
14,NoSQL injection in user search API,Cosine,14,CVE-2018-1000043,(no title),0.860545
14,NoSQL injection in user search API,Cosine,15,CVE-2012-1452,(no title),0.860059
14,NoSQL injection in user search API,Cosine,16,CVE-2025-39839,batman-adv: fix OOB read/write in network-coding decode,0.859989
14,NoSQL injection in user search API,Cosine,17,CVE-2022-28005,(no title),0.859572
14,NoSQL injection in user search API,Cosine,18,CVE-2020-27485,(no title),0.859046
14,NoSQL injection in user search API,Cosine,19,CVE-2024-53161,EDAC/bluefield: Fix potential integer overflow,0.858789
14,NoSQL injection in user search API,Cosine,20,CVE-2018-6857,(no title),0.858206
14,NoSQL injection in user search API,Cosine,21,CVE-2017-8404,(no title),0.857952
14,NoSQL injection in user search API,Cosine,22,CVE-2022-37122,(no title),0.857917
14,NoSQL injection in user search API,Cosine,23,CVE-2026-27710,NanaZip .NET Single-File Parser Integer Underflow Leads to Unbounded Allocation (DoS),0.857681
14,NoSQL injection in user search API,Cosine,24,CVE-2007-6366,(no title),0.857603
14,NoSQL injection in user search API,Cosine,25,CVE-2017-8411,(no title),0.857524
14,NoSQL injection in user search API,Hybrid,1,CVE-2018-8897,(no title),0.890523
14,NoSQL injection in user search API,Hybrid,2,CVE-2002-0901,(no title),0.887212
14,NoSQL injection in user search API,Hybrid,3,CVE-2010-4337,(no title),0.886698
14,NoSQL injection in user search API,Hybrid,4,CVE-2008-5728,(no title),0.884734
14,NoSQL injection in user search API,Hybrid,5,CVE-2005-0994,(no title),0.882027
14,NoSQL injection in user search API,Hybrid,6,CVE-2007-5098,(no title),0.881866
14,NoSQL injection in user search API,Hybrid,7,CVE-2025-37822,riscv: uprobes: Add missing fence.i after building the XOL buffer,0.881632
14,NoSQL injection in user search API,Hybrid,8,CVE-2008-2023,(no title),0.881559
14,NoSQL injection in user search API,Hybrid,9,CVE-2012-1421,(no title),0.880493
14,NoSQL injection in user search API,Hybrid,10,CVE-2008-4394,(no title),0.880241
14,NoSQL injection in user search API,Hybrid,11,CVE-2025-40069,drm/msm: Fix obj leak in VM_BIND error path,0.877856
14,NoSQL injection in user search API,Hybrid,12,CVE-2022-34810,(no title),0.877301
14,NoSQL injection in user search API,Hybrid,13,CVE-2025-67274,(no title),0.876950
14,NoSQL injection in user search API,Hybrid,14,CVE-2020-12886,(no title),0.876617
14,NoSQL injection in user search API,Hybrid,15,CVE-2007-6584,(no title),0.876128
14,NoSQL injection in user search API,Hybrid,16,CVE-2003-1487,(no title),0.876106
14,NoSQL injection in user search API,Hybrid,17,CVE-2025-40046,io_uring/zcrx: fix overshooting recv limit,0.875479
14,NoSQL injection in user search API,Hybrid,18,CVE-2025-21674,net/mlx5e: Fix inversion dependency warning while enabling IPsec tunnel,0.874901
14,NoSQL injection in user search API,Hybrid,19,CVE-2023-46049,(no title),0.874606
14,NoSQL injection in user search API,Hybrid,20,CVE-2017-8396,(no title),0.874391
14,NoSQL injection in user search API,Hybrid,21,CVE-2007-1165,(no title),0.874364
14,NoSQL injection in user search API,Hybrid,22,CVE-2013-2179,(no title),0.874319
14,NoSQL injection in user search API,Hybrid,23,CVE-2021-41090,Instance config inline secret exposure,0.873822
14,NoSQL injection in user search API,Hybrid,24,CVE-2009-2359,(no title),0.872716
14,NoSQL injection in user search API,Hybrid,25,CVE-2017-16642,(no title),0.872631
14,NoSQL injection in user search API,Taumode,1,CVE-2018-8897,(no title),0.933674
14,NoSQL injection in user search API,Taumode,2,CVE-2010-4337,(no title),0.931960
14,NoSQL injection in user search API,Taumode,3,CVE-2005-0994,(no title),0.930445
14,NoSQL injection in user search API,Taumode,4,CVE-2012-1421,(no title),0.928290
14,NoSQL injection in user search API,Taumode,5,CVE-2022-34810,(no title),0.927149
14,NoSQL injection in user search API,Taumode,6,CVE-2007-5098,(no title),0.926704
14,NoSQL injection in user search API,Taumode,7,CVE-2008-5728,(no title),0.926383
14,NoSQL injection in user search API,Taumode,8,CVE-2023-46049,(no title),0.926134
14,NoSQL injection in user search API,Taumode,9,CVE-2025-21674,net/mlx5e: Fix inversion dependency warning while enabling IPsec tunnel,0.925920
14,NoSQL injection in user search API,Taumode,10,CVE-2009-2359,(no title),0.925415
14,NoSQL injection in user search API,Taumode,11,CVE-2007-1165,(no title),0.924989
14,NoSQL injection in user search API,Taumode,12,CVE-2006-6390,(no title),0.924951
14,NoSQL injection in user search API,Taumode,13,CVE-2002-0901,(no title),0.924651
14,NoSQL injection in user search API,Taumode,14,CVE-2017-16642,(no title),0.923720
14,NoSQL injection in user search API,Taumode,15,CVE-2008-4394,(no title),0.923633
14,NoSQL injection in user search API,Taumode,16,CVE-2008-0238,(no title),0.923340
14,NoSQL injection in user search API,Taumode,17,CVE-2020-12886,(no title),0.922742
14,NoSQL injection in user search API,Taumode,18,CVE-2007-6584,(no title),0.922637
14,NoSQL injection in user search API,Taumode,19,CVE-2005-0855,(no title),0.922436
14,NoSQL injection in user search API,Taumode,20,CVE-2023-43355,(no title),0.922037
14,NoSQL injection in user search API,Taumode,21,CVE-2007-0056,(no title),0.921475
14,NoSQL injection in user search API,Taumode,22,CVE-2018-11479,(no title),0.921449
14,NoSQL injection in user search API,Taumode,23,CVE-2021-37679,Heap OOB in nested `tf.map_fn` with `RaggedTensor`s in TensorFlow,0.921329
14,NoSQL injection in user search API,Taumode,24,CVE-2011-3623,(no title),0.920063
14,NoSQL injection in user search API,Taumode,25,CVE-2023-31851,(no title),0.919904
15,prototype pollution in Node.js configuration merge utility,Cosine,1,CVE-2018-12182,(no title),0.841674
15,prototype pollution in Node.js configuration merge utility,Cosine,2,CVE-2018-12179,(no title),0.839403
15,prototype pollution in Node.js configuration merge utility,Cosine,3,CVE-2018-3955,(no title),0.835667
15,prototype pollution in Node.js configuration merge utility,Cosine,4,CVE-2018-3954,(no title),0.835107
15,prototype pollution in Node.js configuration merge utility,Cosine,5,CVE-2018-3613,(no title),0.833469
15,prototype pollution in Node.js configuration merge utility,Cosine,6,CVE-2024-29855,(no title),0.831203
15,prototype pollution in Node.js configuration merge utility,Cosine,7,CVE-2018-3953,(no title),0.829045
15,prototype pollution in Node.js configuration merge utility,Cosine,8,CVE-2021-27608,(no title),0.828910
15,prototype pollution in Node.js configuration merge utility,Cosine,9,CVE-2018-12180,(no title),0.827833
15,prototype pollution in Node.js configuration merge utility,Cosine,10,CVE-2022-30316,(no title),0.827624
15,prototype pollution in Node.js configuration merge utility,Cosine,11,CVE-2023-39903,(no title),0.827431
15,prototype pollution in Node.js configuration merge utility,Cosine,12,CVE-2022-30314,(no title),0.827212
15,prototype pollution in Node.js configuration merge utility,Cosine,13,CVE-2018-12183,(no title),0.826951
15,prototype pollution in Node.js configuration merge utility,Cosine,14,CVE-2025-34234,Vasion Print (formerly PrinterLogic) Hardcoded Encryption Private Keys,0.824532
15,prototype pollution in Node.js configuration merge utility,Cosine,15,CVE-2022-30318,(no title),0.823661
15,prototype pollution in Node.js configuration merge utility,Cosine,16,CVE-2024-43659,Plaintext default credentials in firmware,0.823001
15,prototype pollution in Node.js configuration merge utility,Cosine,17,CVE-2022-30317,(no title),0.822762
15,prototype pollution in Node.js configuration merge utility,Cosine,18,CVE-2016-8344,(no title),0.821334
15,prototype pollution in Node.js configuration merge utility,Cosine,19,CVE-2022-22445,(no title),0.819983
15,prototype pollution in Node.js configuration merge utility,Cosine,20,CVE-2020-15851,(no title),0.819534
